booking_id,customer_id,hotel_name,room_type,price_per_night,nights,total_amount,rating,payment_method,booking_platform,booking_date,check_in_date,check_out_date,discount,cancellation_policy,is_cancelled,booking_status
BKG100153,CUST26280,Amman Grand Hotel,Family,131.19,3,334.53,4.2,Online Payment,Direct,2024-08-27,2024-09-04,2024-09-07,15,Partial Refund,0,Checked-out
BKG100154,CUST38696,Amman Grand Hotel,Single,78.02,2,156.04,3.6,Credit Card,Booking.com,2024-07-31,2024-08-15,2024-08-17,0,Non-refundable,0,Checked-out
BKG100155,CUST38530,Amman Grand Hotel,Single,69.88,3,209.64,4.0,Online Payment,Expedia,2025-03-19,2025-04-14,2025-04-17,0,Partial Refund,0,Checked-out
BKG100156,CUST38696,Amman Grand Hotel,Deluxe,125.18,11,1239.28,3.9,Cash,Expedia,2023-04-08,2023-04-18,2023-04-29,10,Non-refundable,0,Checked-out
BKG100157,CUST19867,Amman Grand Hotel,Suite,449.21,1,381.83,4.4,Credit Card,Booking.com,2023-12-14,2023-12-27,2023-12-28,15,Free Cancellation,0,Checked-out
BKG100158,CUST15391,Amman Grand Hotel,Family,212.16,4,806.21,4.4,Credit Card,Booking.com,2024-07-07,2024-08-05,2024-08-09,5,Non-refundable,0,Checked-out
BKG100159,CUST13539,Amman Grand Hotel,Single,38.45,1,36.53,4.1,Online Payment,Booking.com,2024-01-27,2024-02-18,2024-02-19,5,Partial Refund,0,Checked-out
BKG100160,CUST35565,Amman Grand Hotel,Double,80.08,3,204.2,4.0,Credit Card,Expedia,2025-08-29,2025-09-11,2025-09-14,15,Free Cancellation,0,Checked-out
BKG100161,CUST14929,Amman Grand Hotel,Double,121.43,1,115.36,4.8,Credit Card,Expedia,2023-07-26,2023-08-28,2023-08-29,5,Non-refundable,0,Checked-out
BKG100162,CUST28626,Amman Grand Hotel,Single,61.55,2,116.94,4.2,Online Payment,Expedia,2024-09-29,2024-10-21,2024-10-23,5,Non-refundable,0,Checked-out
BKG100163,CUST49265,Amman Grand Hotel,Double,82.01,4,328.04,4.7,Online Payment,Expedia,2024-05-16,2024-06-14,2024-06-18,0,Non-refundable,0,Checked-out
BKG100164,CUST13920,Amman Grand Hotel,Suite,228.57,4,914.28,4.8,Online Payment,Expedia,2024-01-13,2024-01-22,2024-01-26,0,Partial Refund,0,Checked-out
BKG100165,CUST39387,Amman Grand Hotel,Double,100.6,4,342.04,5.0,Online Payment,Booking.com,2023-04-06,2023-04-22,2023-04-26,15,Partial Refund,0,Checked-out
BKG100166,CUST30639,Amman Grand Hotel,Double,61.62,2,104.75,4.2,Credit Card,Direct,2023-11-15,2023-11-17,2023-11-19,15,Free Cancellation,0,Checked-out
BKG100167,CUST47990,Amman Grand Hotel,Deluxe,138.96,2,250.13,4.5,Credit Card,Booking.com,2024-01-20,2024-03-12,2024-03-14,10,Partial Refund,0,Checked-out
BKG100168,CUST43994,Amman Grand Hotel,Double,117.73,4,447.37,4.1,Credit Card,Expedia,2023-09-05,2023-09-23,2023-09-27,5,Free Cancellation,0,Checked-out
BKG100169,CUST16227,Amman Grand Hotel,Family,172.59,14,1812.2,3.7,Credit Card,Booking.com,2025-05-15,2025-05-23,2025-06-06,25,Free Cancellation,0,Checked-out
BKG100170,CUST22788,Amman Grand Hotel,Single,79.82,4,303.32,4.8,Online Payment,Direct,2024-12-26,2024-12-31,2025-01-04,5,Partial Refund,0,Checked-out
BKG100171,CUST38721,Amman Grand Hotel,Deluxe,103.5,10,983.25,3.4,Online Payment,Agoda,2025-09-08,2025-09-13,2025-09-23,5,Partial Refund,0,Checked-out
BKG100172,CUST16494,Amman Grand Hotel,Double,81.07,3,243.21,3.7,Credit Card,Booking.com,2023-08-31,2023-09-11,2023-09-14,0,Free Cancellation,0,Checked-out
BKG100173,CUST45908,Amman Grand Hotel,Suite,402.43,2,804.86,4.5,Credit Card,Booking.com,2023-08-07,2023-08-12,2023-08-14,0,Free Cancellation,0,Checked-out
BKG100174,CUST20605,Amman Grand Hotel,Suite,234.29,3,0.0,4.1,Credit Card,Direct,2025-08-28,2025-09-02,2025-09-05,20,Free Cancellation,1,Cancelled
BKG100175,CUST46996,Amman Grand Hotel,Single,61.84,1,61.84,4.6,Credit Card,Agoda,2024-12-20,2025-01-13,2025-01-14,0,Free Cancellation,0,Checked-out
BKG100176,CUST21210,Amman Grand Hotel,Single,87.4,1,87.4,3.3,Bank Transfer,Direct,2023-04-29,2023-05-10,2023-05-11,0,Free Cancellation,0,Checked-out
BKG100177,CUST18593,Amman Grand Hotel,Double,84.2,2,168.4,4.6,Credit Card,Agoda,2023-01-19,2023-01-29,2023-01-31,0,Free Cancellation,0,Checked-out
BKG100178,CUST51847,Amman Grand Hotel,Deluxe,145.53,5,727.65,4.7,Cash,Direct,2023-03-11,2023-04-02,2023-04-07,0,Free Cancellation,0,Checked-out
BKG100179,CUST38696,Amman Grand Hotel,Single,65.77,9,503.14,4.4,Online Payment,Expedia,2023-04-17,2023-05-04,2023-05-13,15,Non-refundable,0,Checked-out
BKG100180,CUST34537,Amman Grand Hotel,Double,69.9,1,69.9,3.8,Credit Card,Expedia,2023-11-07,2023-11-23,2023-11-24,0,Partial Refund,0,Checked-out
BKG100181,CUST12397,Amman Grand Hotel,Single,57.99,4,208.76,3.4,Credit Card,Booking.com,2024-11-18,2024-11-20,2024-11-24,10,Free Cancellation,0,Checked-out
BKG100182,CUST22232,Amman Grand Hotel,Single,75.32,3,203.36,4.4,Credit Card,Booking.com,2025-10-11,2025-10-25,2025-10-28,10,Free Cancellation,0,Checked-out
BKG100183,CUST16227,Amman Grand Hotel,Single,74.45,3,189.85,4.0,Credit Card,Expedia,2023-03-24,2023-05-12,2023-05-15,15,Partial Refund,0,Checked-out
BKG100184,CUST16494,Amman Grand Hotel,Double,65.2,1,61.94,3.6,Cash,Agoda,2024-04-14,2024-05-24,2024-05-25,5,Partial Refund,0,Checked-out
BKG100185,CUST21198,Amman Grand Hotel,Double,117.87,4,447.91,4.2,Online Payment,Direct,2024-10-19,2024-12-02,2024-12-06,5,Non-refundable,0,Checked-out
BKG100186,CUST16341,Amman Grand Hotel,Double,83.85,2,167.7,4.0,Online Payment,Expedia,2025-09-14,2025-09-21,2025-09-23,0,Free Cancellation,0,Checked-out
BKG100187,CUST50867,Amman Grand Hotel,Single,78.72,6,0.0,4.1,Online Payment,Direct,2025-10-09,2025-10-31,2025-11-06,5,Free Cancellation,1,Cancelled
BKG100188,CUST14415,Amman Grand Hotel,Deluxe,92.65,2,185.3,4.2,Credit Card,Booking.com,2024-09-18,2024-11-05,2024-11-07,0,Non-refundable,0,Checked-out
BKG100189,CUST47974,Amman Grand Hotel,Deluxe,152.49,4,518.47,5.0,Bank Transfer,Booking.com,2024-02-04,2024-02-24,2024-02-28,15,Partial Refund,0,Checked-out
BKG100190,CUST32208,Amman Grand Hotel,Family,150.86,4,0.0,4.1,Online Payment,Booking.com,2023-01-07,2023-01-13,2023-01-17,15,Free Cancellation,1,Cancelled
BKG100191,CUST16494,Amman Grand Hotel,Double,68.99,7,458.78,4.5,Credit Card,Booking.com,2024-09-25,2024-11-05,2024-11-12,5,Partial Refund,0,Checked-out
BKG100192,CUST34206,Amman Grand Hotel,Family,172.31,2,344.62,3.8,Cash,Direct,2023-09-15,2023-09-25,2023-09-27,0,Free Cancellation,0,Checked-out
BKG100193,CUST48094,Amman Grand Hotel,Suite,229.07,6,1099.54,3.7,Credit Card,Expedia,2023-06-03,2023-06-12,2023-06-18,20,Free Cancellation,0,Checked-out
BKG100194,CUST50155,Amman Grand Hotel,Deluxe,138.68,1,138.68,5.0,Bank Transfer,Direct,2025-03-21,2025-03-26,2025-03-27,0,Partial Refund,0,Checked-out
BKG100195,CUST26411,Amman Grand Hotel,Double,129.28,11,1208.77,4.1,Online Payment,Direct,2023-06-18,2023-07-02,2023-07-13,15,Non-refundable,0,Checked-out
BKG100196,CUST40512,Amman Grand Hotel,Single,43.6,12,444.72,3.1,Credit Card,Direct,2024-11-23,2024-12-02,2024-12-14,15,Partial Refund,0,Checked-out
BKG100197,CUST13160,Amman Grand Hotel,Single,56.3,7,374.39,4.8,Cash,Booking.com,2025-06-25,2025-07-21,2025-07-28,5,Partial Refund,0,Checked-out
BKG100198,CUST33171,Amman Grand Hotel,Single,48.67,2,97.34,3.3,Bank Transfer,Booking.com,2025-10-10,2025-10-23,2025-10-25,0,Non-refundable,0,Checked-out
BKG100199,CUST19245,Amman Grand Hotel,Single,43.31,3,129.93,4.9,Credit Card,Agoda,2023-03-04,2023-03-16,2023-03-19,0,Non-refundable,0,Checked-out
BKG100200,CUST23004,Amman Grand Hotel,Family,299.81,4,1079.32,4.2,Credit Card,Direct,2025-07-14,2025-07-23,2025-07-27,10,Partial Refund,0,Checked-out
BKG100201,CUST31998,Amman Grand Hotel,Suite,216.88,4,780.77,4.2,Credit Card,Direct,2024-03-11,2024-03-20,2024-03-24,10,Partial Refund,0,Checked-out
BKG100202,CUST51033,Amman Grand Hotel,Single,74.09,6,400.09,4.2,Credit Card,Expedia,2023-06-20,2023-07-09,2023-07-15,10,Free Cancellation,0,Checked-out
BKG100203,CUST46996,Amman Grand Hotel,Deluxe,107.41,5,510.2,3.9,Online Payment,Expedia,2023-10-25,2023-11-14,2023-11-19,5,Free Cancellation,0,Checked-out
BKG100204,CUST27666,Amman Grand Hotel,Double,71.4,1,64.26,3.9,Online Payment,Agoda,2024-01-30,2024-02-19,2024-02-20,10,Free Cancellation,0,Checked-out
BKG100205,CUST32208,Amman Grand Hotel,Single,52.48,1,49.86,3.8,Credit Card,Expedia,2025-02-24,2025-03-04,2025-03-05,5,Free Cancellation,0,Checked-out
BKG100206,CUST49013,Amman Grand Hotel,Single,65.52,4,262.08,3.9,Bank Transfer,Booking.com,2023-07-03,2023-08-07,2023-08-11,0,Free Cancellation,0,Checked-out
BKG100207,CUST14317,Amman Grand Hotel,Deluxe,147.54,4,531.14,3.6,Credit Card,Booking.com,2023-01-23,2023-02-22,2023-02-26,10,Free Cancellation,0,Checked-out
BKG100208,CUST44850,Amman Grand Hotel,Double,83.6,8,635.36,4.0,Bank Transfer,Agoda,2025-02-03,2025-02-11,2025-02-19,5,Free Cancellation,0,Checked-out
BKG100209,CUST16494,Amman Grand Hotel,Double,78.65,4,283.14,4.4,Online Payment,Direct,2024-03-16,2024-03-18,2024-03-22,10,Non-refundable,0,Checked-out
BKG100210,CUST21970,Amman Grand Hotel,Single,52.78,1,52.78,4.0,Cash,Direct,2024-06-04,2024-06-22,2024-06-23,0,Free Cancellation,0,Checked-out
BKG100211,CUST18601,Amman Grand Hotel,Deluxe,139.62,7,928.47,4.8,Credit Card,Agoda,2023-12-10,2023-12-23,2023-12-30,5,Non-refundable,0,Checked-out
BKG100212,CUST34946,Amman Grand Hotel,Double,111.9,3,318.92,4.7,Credit Card,Direct,2024-07-18,2024-07-29,2024-08-01,5,Partial Refund,0,Checked-out
BKG100213,CUST19558,Amman Grand Hotel,Single,58.73,1,55.79,3.6,Cash,Direct,2024-01-04,2024-01-11,2024-01-12,5,Partial Refund,0,Checked-out
BKG100214,CUST31879,Amman Grand Hotel,Single,71.62,4,122.47,4.1,Credit Card,Agoda,2023-10-31,2023-11-18,2023-11-22,5,Non-refundable,1,Cancelled
BKG100215,CUST11384,Amman Grand Hotel,Double,100.81,8,766.16,4.2,Online Payment,Expedia,2024-08-09,2024-09-07,2024-09-15,5,Free Cancellation,0,Checked-out
BKG100216,CUST23971,Amman Grand Hotel,Double,59.07,1,59.07,3.4,Credit Card,Booking.com,2023-09-30,2023-10-10,2023-10-11,0,Free Cancellation,0,Checked-out
BKG100217,CUST42431,Amman Grand Hotel,Single,96.46,7,0.0,4.1,Cash,Booking.com,2025-02-27,2025-03-07,2025-03-14,5,Free Cancellation,1,Cancelled
BKG100218,CUST30828,Amman Grand Hotel,Deluxe,114.23,4,388.38,4.7,Cash,Direct,2025-11-06,2025-11-19,2025-11-23,15,Free Cancellation,0,Checked-out
BKG100219,CUST46996,Amman Grand Hotel,Deluxe,162.15,5,648.6,4.0,Cash,Direct,2024-05-16,2024-05-23,2024-05-28,20,Non-refundable,0,Checked-out
BKG100220,CUST31998,Amman Grand Hotel,Double,71.21,4,242.11,4.2,Credit Card,Expedia,2025-08-07,2025-09-01,2025-09-05,15,Free Cancellation,0,Checked-out
BKG100221,CUST49233,Amman Grand Hotel,Single,54.22,7,322.61,4.0,Credit Card,Booking.com,2024-12-30,2025-01-17,2025-01-24,15,Non-refundable,0,Checked-out
BKG100222,CUST28354,Amman Grand Hotel,Single,96.73,2,193.46,4.5,Bank Transfer,Expedia,2023-07-02,2023-08-15,2023-08-17,0,Non-refundable,0,Checked-out
BKG100223,CUST26785,Amman Grand Hotel,Double,62.6,3,178.41,4.4,Credit Card,Expedia,2023-06-06,2023-06-22,2023-06-25,5,Free Cancellation,0,Checked-out
BKG100224,CUST20933,Amman Grand Hotel,Deluxe,75.0,3,191.25,3.9,Online Payment,Expedia,2025-04-21,2025-04-30,2025-05-03,15,Partial Refund,0,Checked-out
BKG100225,CUST31998,Amman Grand Hotel,Single,57.39,5,258.26,3.7,Credit Card,Expedia,2025-05-21,2025-06-16,2025-06-21,10,Non-refundable,0,Checked-out
BKG100226,CUST46996,Amman Grand Hotel,Suite,251.95,3,323.13,4.1,Bank Transfer,Agoda,2024-08-11,2024-08-15,2024-08-18,5,Non-refundable,1,Cancelled
BKG100227,CUST42657,Amman Grand Hotel,Double,94.03,4,338.51,4.1,Credit Card,Agoda,2025-05-14,2025-06-02,2025-06-06,10,Partial Refund,0,Checked-out
BKG100228,CUST16494,Amman Grand Hotel,Single,63.29,11,626.57,4.3,Cash,Booking.com,2024-06-01,2024-06-24,2024-07-05,10,Free Cancellation,0,Checked-out
BKG100229,CUST51033,Amman Grand Hotel,Single,72.04,1,68.44,4.7,Online Payment,Booking.com,2025-08-15,2025-08-29,2025-08-30,5,Free Cancellation,0,Checked-out
BKG100230,CUST31270,Amman Grand Hotel,Double,69.63,2,139.26,3.7,Online Payment,Agoda,2024-05-20,2024-06-05,2024-06-07,0,Free Cancellation,0,Checked-out
BKG100231,CUST18958,Amman Grand Hotel,Single,60.24,4,240.96,4.3,Credit Card,Booking.com,2024-06-05,2024-06-17,2024-06-21,0,Free Cancellation,0,Checked-out
BKG100232,CUST51578,Amman Grand Hotel,Single,51.53,12,556.52,3.6,Credit Card,Booking.com,2025-12-30,2026-01-16,2026-01-28,10,Free Cancellation,0,Checked-out
BKG100233,CUST31107,Amman Grand Hotel,Double,103.57,3,69.91,4.1,Bank Transfer,Direct,2024-03-08,2024-04-06,2024-04-09,10,Partial Refund,1,Cancelled
BKG100234,CUST16494,Amman Grand Hotel,Double,90.59,7,570.72,3.3,Cash,Direct,2023-12-04,2023-12-18,2023-12-25,10,Partial Refund,0,Checked-out
BKG100235,CUST46996,Amman Grand Hotel,Single,46.53,6,251.26,4.5,Credit Card,Booking.com,2024-05-23,2024-06-05,2024-06-11,10,Partial Refund,0,Checked-out
BKG100236,CUST33171,Amman Grand Hotel,Deluxe,128.15,1,128.15,4.6,Online Payment,Direct,2024-11-29,2024-12-19,2024-12-20,0,Partial Refund,0,Checked-out
BKG100237,CUST17435,Amman Grand Hotel,Family,282.2,1,268.09,3.7,Cash,Direct,2025-08-18,2025-08-29,2025-08-30,5,Free Cancellation,0,Checked-out
BKG100238,CUST41189,Amman Grand Hotel,Deluxe,152.14,5,760.7,4.8,Bank Transfer,Agoda,2025-08-03,2025-10-01,2025-10-06,0,Free Cancellation,0,Checked-out
BKG100239,CUST54337,Amman Grand Hotel,Suite,217.39,6,1304.34,4.0,Credit Card,Booking.com,2024-01-27,2024-02-09,2024-02-15,0,Partial Refund,0,Checked-out
BKG100240,CUST14353,Amman Grand Hotel,Deluxe,169.97,11,1589.22,4.2,Online Payment,Booking.com,2023-07-03,2023-08-08,2023-08-19,15,Partial Refund,0,Checked-out
BKG100241,CUST30828,Amman Grand Hotel,Single,67.05,2,113.98,4.2,Cash,Direct,2023-08-27,2023-09-03,2023-09-05,15,Partial Refund,0,Checked-out
BKG100242,CUST33230,Amman Grand Hotel,Double,83.07,8,598.1,3.8,Bank Transfer,Expedia,2024-09-23,2024-10-07,2024-10-15,10,Non-refundable,0,Checked-out
BKG100243,CUST40053,Amman Grand Hotel,Deluxe,142.51,1,142.51,4.7,Credit Card,Booking.com,2025-04-10,2025-04-22,2025-04-23,0,Free Cancellation,0,Checked-out
BKG100244,CUST19414,Amman Grand Hotel,Deluxe,109.23,7,649.92,4.0,Online Payment,Agoda,2025-04-06,2025-05-20,2025-05-27,15,Free Cancellation,0,Checked-out
BKG100245,CUST16652,Amman Grand Hotel,Double,60.19,3,0.0,4.1,Bank Transfer,Booking.com,2025-12-25,2026-01-04,2026-01-07,5,Free Cancellation,1,Cancelled
BKG100246,CUST43994,Amman Grand Hotel,Double,94.58,1,89.85,3.6,Cash,Expedia,2023-12-27,2024-01-07,2024-01-08,5,Non-refundable,0,Checked-out
BKG100247,CUST40429,Amman Grand Hotel,Deluxe,138.85,3,0.0,4.1,Cash,Expedia,2025-06-20,2025-07-13,2025-07-16,0,Free Cancellation,1,Cancelled
BKG100248,CUST20755,Amman Grand Hotel,Single,93.7,3,224.88,4.6,Credit Card,Agoda,2023-07-13,2023-07-28,2023-07-31,20,Free Cancellation,0,Checked-out
BKG100249,CUST12802,Amman Grand Hotel,Double,56.89,3,153.6,4.3,Credit Card,Booking.com,2023-12-28,2024-01-31,2024-02-03,10,Free Cancellation,0,Checked-out
BKG100250,CUST45908,Amman Grand Hotel,Single,71.6,2,143.2,3.3,Credit Card,Direct,2025-06-12,2025-06-28,2025-06-30,0,Partial Refund,0,Checked-out
BKG100251,CUST41189,Amman Grand Hotel,Family,292.14,3,788.78,3.2,Bank Transfer,Direct,2024-06-27,2024-07-21,2024-07-24,10,Free Cancellation,0,Checked-out
BKG100252,CUST49487,Amman Grand Hotel,Family,199.11,5,896.0,3.7,Bank Transfer,Expedia,2024-12-26,2024-12-28,2025-01-02,10,Non-refundable,0,Checked-out
BKG100253,CUST13315,Amman Grand Hotel,Single,83.99,2,167.98,3.8,Credit Card,Direct,2024-05-31,2024-06-22,2024-06-24,0,Free Cancellation,0,Checked-out
BKG100254,CUST32504,Amman Grand Hotel,Deluxe,92.01,3,248.43,3.8,Credit Card,Expedia,2025-09-20,2025-09-25,2025-09-28,10,Non-refundable,0,Checked-out
BKG100255,CUST16494,Amman Grand Hotel,Family,276.89,5,1384.45,4.5,Credit Card,Direct,2024-06-27,2024-07-20,2024-07-25,0,Non-refundable,0,Checked-out
BKG100256,CUST40942,Amman Grand Hotel,Single,55.1,12,595.08,3.3,Credit Card,Expedia,2024-09-05,2024-09-13,2024-09-25,10,Free Cancellation,0,Checked-out
BKG100257,CUST20855,Amman Grand Hotel,Double,54.9,2,98.82,4.5,Cash,Direct,2025-05-05,2025-05-11,2025-05-13,10,Partial Refund,0,Checked-out
BKG100258,CUST21198,Amman Grand Hotel,Deluxe,190.66,1,190.66,3.8,Credit Card,Booking.com,2023-05-22,2023-07-26,2023-07-27,0,Partial Refund,0,Checked-out
BKG100259,CUST42657,Amman Grand Hotel,Double,105.97,3,317.91,4.0,Online Payment,Expedia,2024-12-11,2024-12-21,2024-12-24,0,Non-refundable,0,Checked-out
BKG100260,CUST46996,Amman Grand Hotel,Single,55.64,4,211.43,4.2,Bank Transfer,Booking.com,2025-04-14,2025-06-20,2025-06-24,5,Free Cancellation,0,Checked-out
BKG100261,CUST51033,Amman Grand Hotel,Single,55.47,2,105.39,4.0,Online Payment,Booking.com,2024-11-13,2024-12-29,2024-12-31,5,Free Cancellation,0,Checked-out
BKG100262,CUST14034,Amman Grand Hotel,Single,50.29,3,37.72,4.1,Bank Transfer,Agoda,2023-01-11,2023-01-22,2023-01-25,0,Partial Refund,1,Cancelled
BKG100263,CUST45908,Amman Grand Hotel,Single,67.62,6,385.43,4.1,Online Payment,Booking.com,2024-04-26,2024-05-01,2024-05-07,5,Partial Refund,0,Checked-out
BKG100264,CUST53759,Amman Grand Hotel,Double,81.71,4,326.84,3.4,Cash,Booking.com,2023-11-22,2023-12-11,2023-12-15,0,Partial Refund,0,Checked-out
BKG100265,CUST12513,Amman Grand Hotel,Double,88.82,1,79.94,4.0,Credit Card,Agoda,2023-04-08,2023-04-17,2023-04-18,10,Free Cancellation,0,Checked-out
BKG100266,CUST51033,Amman Grand Hotel,Single,62.18,3,186.54,3.7,Credit Card,Agoda,2024-08-24,2024-09-13,2024-09-16,0,Non-refundable,0,Checked-out
BKG100267,CUST52414,Amman Grand Hotel,Double,85.57,3,256.71,4.8,Online Payment,Booking.com,2023-09-27,2023-10-19,2023-10-22,0,Partial Refund,0,Checked-out
BKG100268,CUST17088,Amman Grand Hotel,Double,107.24,1,107.24,4.5,Credit Card,Agoda,2023-11-20,2023-12-16,2023-12-17,0,Free Cancellation,0,Checked-out
BKG100269,CUST23521,Amman Grand Hotel,Single,68.93,4,248.15,3.8,Online Payment,Expedia,2024-04-17,2024-05-10,2024-05-14,10,Non-refundable,0,Checked-out
BKG100270,CUST23024,Amman Grand Hotel,Deluxe,129.88,3,370.16,4.3,Bank Transfer,Booking.com,2025-06-22,2025-07-13,2025-07-16,5,Non-refundable,0,Checked-out
BKG100271,CUST52282,Amman Grand Hotel,Double,87.89,1,87.89,4.1,Credit Card,Agoda,2024-10-28,2024-11-12,2024-11-13,0,Non-refundable,0,Checked-out
BKG100272,CUST10683,Amman Grand Hotel,Single,59.51,1,56.53,4.8,Online Payment,Expedia,2024-09-05,2024-10-22,2024-10-23,5,Partial Refund,0,Checked-out
BKG100273,CUST34946,Amman Grand Hotel,Suite,270.0,4,0.0,4.1,Credit Card,Direct,2024-05-01,2024-05-11,2024-05-15,10,Free Cancellation,1,Cancelled
BKG100274,CUST36102,Amman Grand Hotel,Family,201.75,3,544.72,4.0,Online Payment,Direct,2025-04-07,2025-04-28,2025-05-01,10,Free Cancellation,0,Checked-out
BKG100275,CUST39477,Amman Grand Hotel,Single,81.14,3,243.42,4.4,Online Payment,Booking.com,2024-12-09,2024-12-27,2024-12-30,0,Non-refundable,0,Checked-out
BKG100276,CUST19123,Amman Grand Hotel,Single,45.35,2,22.68,4.1,Credit Card,Expedia,2025-08-16,2025-09-08,2025-09-10,0,Partial Refund,1,Cancelled
BKG100277,CUST31998,Amman Grand Hotel,Single,70.6,3,211.8,3.5,Credit Card,Expedia,2024-10-12,2024-10-29,2024-11-01,0,Partial Refund,0,Checked-out
BKG100278,CUST29574,Amman Grand Hotel,Double,87.34,2,165.95,4.0,Credit Card,Expedia,2025-12-08,2025-12-28,2025-12-30,5,Free Cancellation,0,Checked-out
BKG100279,CUST29117,Amman Grand Hotel,Single,54.0,1,54.0,4.5,Online Payment,Expedia,2024-02-07,2024-03-03,2024-03-04,0,Non-refundable,0,Checked-out
BKG100280,CUST25037,Amman Grand Hotel,Single,66.79,3,200.37,3.7,Credit Card,Agoda,2024-04-14,2024-05-17,2024-05-20,0,Free Cancellation,0,Checked-out
BKG100281,CUST52007,Amman Grand Hotel,Single,59.79,3,152.46,3.9,Credit Card,Agoda,2025-04-24,2025-05-02,2025-05-05,15,Partial Refund,0,Checked-out
BKG100282,CUST39404,Amman Grand Hotel,Single,59.13,1,56.17,4.4,Online Payment,Direct,2024-04-12,2024-04-21,2024-04-22,5,Free Cancellation,0,Checked-out
BKG100283,CUST43994,Amman Grand Hotel,Single,57.79,1,52.01,4.4,Credit Card,Direct,2023-09-29,2023-10-10,2023-10-11,10,Non-refundable,0,Checked-out
BKG100284,CUST24235,Amman Grand Hotel,Single,79.01,1,79.01,4.5,Online Payment,Expedia,2024-09-04,2024-09-14,2024-09-15,0,Non-refundable,0,Checked-out
BKG100285,CUST10067,Amman Grand Hotel,Deluxe,172.34,9,163.72,4.1,Credit Card,Direct,2024-06-22,2024-06-22,2024-07-01,5,Partial Refund,0,No-show
BKG100286,CUST52332,Amman Grand Hotel,Single,63.83,2,121.28,4.2,Online Payment,Booking.com,2023-09-18,2023-11-06,2023-11-08,5,Partial Refund,0,Checked-out
BKG100287,CUST49285,Amman Grand Hotel,Single,64.7,4,245.86,4.3,Online Payment,Booking.com,2023-12-24,2024-01-03,2024-01-07,5,Non-refundable,0,Checked-out
BKG100288,CUST31947,Amman Grand Hotel,Double,120.54,4,195.27,4.1,Credit Card,Booking.com,2025-11-23,2025-12-04,2025-12-08,10,Non-refundable,1,Cancelled
BKG100289,CUST27875,Amman Grand Hotel,Double,87.64,6,525.84,4.0,Credit Card,Booking.com,2024-12-05,2024-12-11,2024-12-17,0,Partial Refund,0,Checked-out
BKG100290,CUST31185,Amman Grand Hotel,Deluxe,135.31,1,121.78,3.9,Credit Card,Booking.com,2025-03-10,2025-03-12,2025-03-13,10,Partial Refund,0,Checked-out
BKG100291,CUST21340,Amman Grand Hotel,Family,166.16,2,299.09,3.9,Credit Card,Booking.com,2025-12-26,2026-02-10,2026-02-12,10,Partial Refund,0,Checked-out
BKG100292,CUST37502,Amman Grand Hotel,Single,61.52,6,369.12,4.0,Credit Card,Booking.com,2024-01-10,2024-02-02,2024-02-08,0,Free Cancellation,0,Checked-out
BKG100293,CUST53873,Amman Grand Hotel,Single,86.2,1,77.58,4.0,Online Payment,Booking.com,2023-11-30,2023-12-12,2023-12-13,10,Non-refundable,0,Checked-out
BKG100294,CUST13218,Amman Grand Hotel,Double,105.4,4,379.44,3.8,Online Payment,Direct,2024-07-14,2024-07-28,2024-08-01,10,Partial Refund,0,Checked-out
BKG100295,CUST45632,Amman Grand Hotel,Single,73.0,2,138.7,3.6,Online Payment,Booking.com,2024-04-14,2024-05-19,2024-05-21,5,Free Cancellation,0,Checked-out
BKG100296,CUST12802,Amman Grand Hotel,Single,83.83,4,285.02,4.2,Online Payment,Direct,2025-08-24,2025-08-29,2025-09-02,15,Free Cancellation,0,Checked-out
BKG100297,CUST47935,Amman Grand Hotel,Single,49.52,2,84.18,3.7,Online Payment,Agoda,2023-12-27,2024-01-02,2024-01-04,15,Partial Refund,0,Checked-out
BKG100298,CUST16494,Amman Grand Hotel,Deluxe,129.05,6,774.3,5.0,Cash,Direct,2024-07-06,2024-07-15,2024-07-21,0,Free Cancellation,0,Checked-out
